2/13/2023 04:48,21.99,64.00,0.95

2/13/2023 05:03,21.97,65.00,0.92

2/13/2023 05:18,21.97,65.00,0.92

2/13/2023 05:33,21.99,65.00,0.92

2/13/2023 05:48,21.99,65.00,0.92

2/13/2023 06:03,22.01,65.00,0.93

2/13/2023 06:18,22.00,65.00,0.93

2/13/2023 06:33,22.00,65.00,0.93

2/13/2023 06:48,22.03,65.00,0.93

2/13/2023 07:03,22.01,65.00,0.93

2/13/2023 07:18,22.07,65.00,0.93

2/13/2023 07:33,22.07,65.00,0.93

2/13/2023 07:48,22.08,65.00,0.93

2/13/2023 08:03,22.55,64.00,0.98

2/13/2023 08:18,22.69,65.00,0.96

2/13/2023 08:33,22.74,65.00,0.97

2/13/2023 08:48,22.58,65.00,0.96

2/13/2023 09:03,22.64,65.00,0.96

2/13/2023 09:18,22.80,64.00,1.00

2/13/2023 09:33,22.85,64.00,1.00

2/13/2023 09:48,22.94,64.00,1.01

2/13/2023 10:03,23.17,63.00,1.05

2/13/2023 10:18,23.32,63.00,1.06

2/13/2023 10:33,23.43,63.00,1.07

2/13/2023 10:48,23.46,63.00,1.07

2/13/2023 11:03,23.43,63.00,1.07

2/13/2023 11:18,23.39,63.00,1.06

2/13/2023 11:33,23.32,64.00,1.03

2/13/2023 11:48,23.26,64.00,1.03

2/13/2023 12:03,23.25,64.00,1.03

2/13/2023 12:18,23.26,64.00,1.03

2/13/2023 12:33,23.23,64.00,1.03

2/13/2023 12:48,23.23,64.00,1.03

2/13/2023 13:03,23.27,64.00,1.03

2/13/2023 13:18,23.46,64.00,1.04

2/13/2023 13:33,23.58,63.00,1.08

2/13/2023 13:48,23.58,63.00,1.08

2/13/2023 14:03,23.52,64.00,1.04

2/13/2023 14:18,23.46,64.00,1.04

2/13/2023 14:33,23.42,64.00,1.04

2/13/2023 14:48,23.40,64.00,1.04

2/13/2023 15:03,23.43,64.00,1.04

2/13/2023 15:18,23.43,64.00,1.04

2/13/2023 15:33,23.42,64.00,1.04

2/13/2023 15:48,23.43,64.00,1.04

2/13/2023 16:03,23.40,64.00,1.04

2/13/2023 16:18,23.37,64.00,1.03

2/13/2023 16:33,23.36,64.00,1.03

2/13/2023 16:48,23.33,64.00,1.03

2/13/2023 17:03,23.27,64.00,1.03

2/13/2023 17:18,23.07,65.00,0.99

2/13/2023 17:33,23.01,65.00,0.98

2/13/2023 17:48,22.96,65.00,0.98

2/13/2023 18:03,22.89,65.00,0.98

2/13/2023 18:18,22.82,66.00,0.94

2/13/2023 18:33,22.84,66.00,0.95

2/13/2023 18:48,22.75,66.00,0.94

2/13/2023 21:03,22.35,68.00,0.86

2/13/2023 21:18,22.37,68.00,0.87

2/13/2023 21:33,22.37,68.00,0.87

2/13/2023 21:48,22.37,68.00,0.87

2/13/2023 22:03,22.37,67.00,0.89

2/13/2023 22:18,22.30,67.00,0.89

2/13/2023 22:33,22.33,67.00,0.89

2/13/2023 22:48,22.27,67.00,0.89

2/13/2023 23:03,22.20,67.00,0.88

2/13/2023 23:18,22.14,67.00,0.88

2/13/2023 23:33,22.06,67.00,0.88

2/13/2023 23:48,22.06,67.00,0.88

2/14/2023 00:03,22.04,67.00,0.87

2/14/2023 00:18,22.01,67.00,0.87

2/14/2023 00:33,22.03,67.00,0.87

2/14/2023 00:48,21.90,67.00,0.87

2/14/2023 01:03,21.97,67.00,0.87

2/14/2023 01:18,21.96,67.00,0.87

2/14/2023 01:33,21.92,67.00,0.87

2/14/2023 01:48,21.97,66.00,0.90

2/14/2023 02:03,21.94,67.00,0.87

2/14/2023 02:18,21.84,67.00,0.86

2/14/2023 02:33,21.92,66.00,0.89

2/14/2023 02:48,21.80,67.00,0.86

2/14/2023 05:03,21.41,66.00,0.87

2/14/2023 05:18,21.42,66.00,0.87

2/14/2023 05:33,21.42,66.00,0.87

2/14/2023 05:48,21.62,65.00,0.90

2/14/2023 06:03,22.01,64.00,0.95

2/14/2023 06:18,21.87,64.00,0.94

2/14/2023 06:33,21.82,64.00,0.94

2/14/2023 06:48,21.83,64.00,0.94

2/14/2023 07:03,21.92,64.00,0.95

2/14/2023 07:18,22.14,63.00,0.99

2/14/2023 07:33,22.48,62.00,1.03

2/14/2023 07:48,22.61,62.00,1.04

2/14/2023 08:03,22.86,62.00,1.06

2/14/2023 08:18,23.26,61.00,1.11

2/14/2023 08:33,23.25,61.00,1.11

2/14/2023 08:48,23.15,61.00,1.11

2/14/2023 09:03,23.26,61.00,1.11

2/14/2023 09:18,23.10,61.00,1.10

2/14/2023 09:33,22.99,61.00,1.09

2/14/2023 09:48,22.98,61.00,1.09

2/14/2023 10:03,23.05,61.00,1.10

2/14/2023 10:18,23.09,61.00,1.10

2/14/2023 10:33,23.17,61.00,1.11

2/14/2023 10:48,23.20,61.00,1.11

2/14/2023 11:03,23.43,61.00,1.12

2/14/2023 11:18,23.40,61.00,1.12

2/14/2023 11:33,23.34,61.00,1.12

2/14/2023 11:48,23.49,61.00,1.13

2/14/2023 12:03,23.54,60.00,1.16

2/14/2023 12:18,23.50,60.00,1.16

2/14/2023 12:33,23.56,60.00,1.16

2/14/2023 12:48,23.58,60.00,1.16

2/14/2023 13:18,23.74,60.00,1.17

2/14/2023 13:33,23.68,60.00,1.17

2/14/2023 13:48,23.60,60.00,1.17

2/14/2023 14:03,23.54,61.00,1.13

2/14/2023 14:18,23.56,61.00,1.13

